TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON
1610612764,Washington Wizards,82,35,47,0.427,3951.0,111.5,113.7,113.3,114.9,-1.8,-1.2,0.603,1.8,18.5,0.273,0.724,0.505,0.142,0.55,0.585,100.8,99.16,82.63,8161,0.504,1,23,23,23,25,22,21,23,16,16,13,19,13,13,17,13,13,19,15,2022-23
1610612737,Atlanta Hawks,82,36,46,0.439,3971.0,114.0,116.4,116.7,118.4,-2.6,-2.0,0.618,1.96,18.4,0.308,0.717,0.504,0.133,0.539,0.576,102.6,100.84,84.03,8339,0.482,1,21,21,21,3,12,27,21,19,18,21,5,16,12,13,17,18,6,22,2023-24
1610612738,Boston Celtics,82,64,18,0.78,3966.0,120.2,122.2,109.0,110.6,11.2,11.7,0.613,2.25,19.3,0.287,0.726,0.515,0.121,0.578,0.609,99.5,97.98,81.65,8090,0.555,1,1,1,1,7,1,2,1,21,3,13,14,7,5,1,2,1,19,1,2023-24
1610612751,Brooklyn Nets,82,32,50,0.39,3961.0,110.4,112.4,113.1,115.4,-2.7,-2.9,0.63,1.95,18.6,0.289,0.715,0.497,0.134,0.531,0.561,99.4,97.56,81.3,8050,0.483,1,22,22,22,10,23,20,22,16,19,19,12,19,20,14,25,27,25,21,2023-24
1610612766,Charlotte Hornets,82,21,61,0.256,3946.0,107.1,108.6,117.0,119.2,-9.9,-10.6,0.62,1.8,18.4,0.253,0.709,0.475,0.14,0.529,0.56,99.4,97.81,81.51,8047,0.447,1,27,27,27,23,28,29,30,18,25,22,27,22,29,21,26,28,22,29,2023-24
1610612741,Chicago Bulls,82,39,43,0.476,3996.0,112.4,114.0,113.2,115.7,-0.8,-1.7,0.594,2.04,18.2,0.291,0.717,0.501,0.124,0.534,0.568,98.6,96.94,80.78,8078,0.493,1,20,20,20,1,19,22,20,28,13,24,11,17,14,3,22,21,28,20,2023-24
1610612739,Cleveland Cavaliers,82,48,34,0.585,3961.0,112.8,114.7,109.9,112.1,2.9,2.5,0.671,2.07,20.2,0.274,0.721,0.501,0.138,0.557,0.586,99.5,97.62,81.35,8053,0.519,1,11,11,11,10,16,7,12,3,8,4,22,14,15,19,13,13,24,8,2023-24
1610612742,Dallas Mavericks,82,50,32,0.61,3941.0,115.2,117.0,112.6,114.9,2.6,2.1,0.596,2.05,18.5,0.257,0.711,0.485,0.124,0.562,0.592,102.4,100.6,83.83,8263,0.506,1,6,6,6,26,8,18,15,26,10,20,25,21,26,4,7,9,7,16,2023-24
1610612743,Denver Nuggets,82,57,25,0.695,3941.0,115.6,117.8,110.5,112.3,5.0,5.5,0.669,2.33,20.9,0.3,0.718,0.515,0.13,0.562,0.589,99.1,97.43,81.19,7996,0.533,1,2,2,2,26,5,8,4,5,2,2,6,15,6,9,8,11,26,4,2023-24
1610612765,Detroit Pistons,82,14,68,0.171,3951.0,107.2,109.0,116.0,118.0,-8.8,-9.0,0.623,1.67,18.2,0.277,0.73,0.499,0.151,0.526,0.562,102.2,100.45,83.71,8269,0.449,1,30,30,30,21,27,25,29,17,28,23,20,5,17,27,28,26,9,28,2023-24
1610612744,Golden State Warriors,82,46,36,0.561,3966.0,114.7,116.9,112.4,114.5,2.3,2.4,0.671,2.05,20.1,0.315,0.725,0.521,0.142,0.557,0.586,101.8,99.91,83.26,8261,0.512,1,16,16,16,7,9,15,13,4,11,5,4,10,2,22,12,12,11,13,2023-24
1610612745,Houston Rockets,82,41,41,0.5,3971.0,111.5,113.7,110.7,112.8,0.9,0.9,0.594,1.95,17.7,0.294,0.722,0.504,0.127,0.529,0.565,101.5,99.59,82.99,8248,0.501,1,19,19,19,3,20,10,18,27,20,29,8,12,11,7,27,24,13,18,2023-24
1610612754,Indiana Pacers,82,47,35,0.573,3941.0,117.9,120.5,115.5,117.6,2.5,2.9,0.654,2.38,21.0,0.284,0.7,0.492,0.126,0.578,0.606,104.2,102.16,85.13,8389,0.517,1,12,12,12,26,2,24,10,6,1,1,16,26,24,6,1,3,2,10,2023-24
1610612746,LA Clippers,82,51,31,0.622,3941.0,116.1,117.9,112.3,114.6,3.9,3.4,0.604,1.95,18.7,0.283,0.705,0.502,0.134,0.561,0.599,99.7,97.93,81.61,8040,0.52,1,5,5,5,26,4,16,7,24,21,18,17,24,13,15,9,7,20,7,2023-24
1610612747,Los Angeles Lakers,82,47,35,0.573,3971.0,113.6,115.4,112.7,114.8,0.9,0.6,0.654,2.04,20.1,0.244,0.725,0.496,0.137,0.566,0.601,103.1,101.38,84.48,8387,0.518,1,12,12,12,3,15,17,19,8,12,6,29,11,21,17,5,5,4,9,2023-24
1610612763,Memphis Grizzlies,82,27,55,0.329,3956.0,104.2,106.8,111.7,113.7,-7.5,-6.9,0.644,1.64,17.9,0.287,0.706,0.488,0.152,0.509,0.543,100.7,98.68,82.23,8128,0.458,1,24,24,24,17,30,12,26,13,29,27,13,23,25,28,29,29,17,26,2023-24
1610612748,Miami Heat,82,46,36,0.561,3951.0,111.7,113.3,109.5,111.5,2.2,1.8,0.648,2.04,19.1,0.261,0.734,0.498,0.13,0.538,0.578,98.5,96.88,80.73,7975,0.509,1,16,16,16,21,21,5,17,11,14,15,24,3,18,10,20,16,29,15,2023-24
1610612749,Milwaukee Bucks,82,49,33,0.598,3961.0,116.0,117.6,112.8,115.0,3.2,2.6,0.615,2.05,19.0,0.255,0.731,0.499,0.128,0.568,0.601,102.2,100.51,83.76,8295,0.511,1,8,8,8,10,6,19,11,20,9,16,26,4,16,8,4,6,8,14,2023-24
1610612750,Minnesota Timberwolves,82,56,26,0.683,3961.0,113.1,114.6,106.2,108.4,6.9,6.3,0.646,1.88,19.3,0.275,0.725,0.508,0.144,0.559,0.594,99.5,97.79,81.49,8081,0.543,1,4,4,4,10,17,1,3,12,22,14,21,9,8,23,10,8,23,2,2023-24
1610612740,New Orleans Pelicans,82,49,33,0.598,3941.0,115.0,116.5,110.1,111.9,5.0,4.6,0.634,2.07,19.4,0.278,0.725,0.505,0.132,0.558,0.591,100.2,98.7,82.25,8101,0.524,1,8,8,8,26,11,6,6,15,7,10,19,8,10,12,11,10,16,6,2023-24
1610612752,New York Knicks,82,50,32,0.61,3946.0,114.1,117.3,111.2,112.4,2.9,4.9,0.59,1.84,17.8,0.333,0.729,0.527,0.138,0.54,0.574,97.8,95.96,79.97,7883,0.515,1,6,6,6,23,7,9,5,29,23,28,1,6,1,18,16,20,30,11,2023-24
1610612760,Oklahoma City Thunder,82,57,25,0.695,3961.0,117.0,118.3,109.1,111.0,7.9,7.3,0.609,2.14,19.4,0.25,0.698,0.484,0.125,0.573,0.608,102.3,100.85,84.04,8324,0.538,1,2,2,2,10,3,4,2,23,5,12,28,27,28,5,3,2,5,3,2023-24
1610612753,Orlando Magic,82,47,35,0.573,3956.0,110.6,112.9,108.6,110.8,2.0,2.2,0.61,1.68,18.1,0.297,0.737,0.515,0.15,0.541,0.577,99.4,97.37,81.14,8022,0.513,1,12,12,12,17,22,3,14,22,27,25,7,2,4,26,15,17,27,12,2023-24
1610612755,Philadelphia 76ers,82,47,35,0.573,3956.0,113.8,116.2,111.0,113.0,2.8,3.1,0.6,2.07,18.0,0.292,0.701,0.493,0.122,0.532,0.574,100.1,98.17,81.81,8090,0.506,1,12,12,12,17,14,11,9,25,6,26,10,25,22,2,24,19,18,17,2023-24
1610612756,Phoenix Suns,82,49,33,0.598,3956.0,114.9,116.8,111.5,113.7,3.4,3.1,0.637,1.82,19.4,0.292,0.714,0.514,0.15,0.565,0.603,100.8,99.0,82.5,8158,0.527,1,8,8,8,17,10,13,8,14,24,11,9,20,7,25,6,4,15,5,2023-24
1610612757,Portland Trail Blazers,82,21,61,0.256,3976.0,105.0,107.6,114.5,116.6,-9.5,-9.0,0.587,1.52,16.7,0.32,0.697,0.498,0.154,0.503,0.539,100.0,97.88,81.56,8103,0.434,1,27,27,27,2,29,23,28,30,30,30,3,28,19,29,30,30,21,30,2023-24
1610612758,Sacramento Kings,82,46,36,0.561,3971.0,113.8,116.2,112.9,114.4,0.9,1.8,0.654,2.16,19.9,0.285,0.744,0.507,0.131,0.556,0.582,101.1,99.46,82.88,8226,0.5,1,16,16,16,3,13,14,16,7,4,8,15,1,9,11,14,14,14,19,2023-24
1610612759,San Antonio Spurs,82,22,60,0.268,3966.0,107.5,109.3,113.8,115.6,-6.3,-6.4,0.712,1.97,20.5,0.269,0.721,0.492,0.148,0.532,0.563,103.5,101.8,84.84,8413,0.48,1,26,26,26,7,26,21,25,1,17,3,23,13,23,24,23,25,3,23,2023-24
1610612761,Toronto Raptors,82,25,57,0.305,3961.0,109.8,111.8,115.8,118.1,-6.0,-6.3,0.674,2.04,19.9,0.281,0.694,0.484,0.139,0.535,0.566,101.8,99.91,83.26,8241,0.474,1,25,25,25,10,24,26,24,2,15,7,18,29,27,20,21,23,12,25,2023-24
1610612762,Utah Jazz,82,31,51,0.378,3961.0,112.0,114.5,117.7,119.6,-5.8,-5.1,0.648,1.74,18.9,0.325,0.717,0.521,0.155,0.539,0.579,102.2,100.26,83.55,8281,0.478,1,23,23,23,10,18,30,23,10,26,17,2,18,3,30,18,15,10,24,2023-24
1610612764,Washington Wizards,82,15,67,0.183,3946.0,108.3,110.2,116.8,118.9,-8.5,-8.7,0.65,2.0,19.5,0.24,0.683,0.459,0.136,0.538,0.567,104.9,103.07,85.89,8461,0.454,1,29,29,29,23,25,28,27,9,16,9,30,30,30,16,19,22,1,27,2023-24
1610612737,Atlanta Hawks,82,40,42,0.488,3956.0,111.9,113.7,112.6,114.8,-0.8,-1.1,0.682,1.91,19.9,0.3,0.715,0.503,0.149,0.546,0.579,105.2,103.41,86.17,8521,0.498,1,16,16,16,14,17,18,18,5,13,7,13,10,13,22,17,17,3,17,2024-25
1610612738,Boston Celtics,82,61,21,0.744,3966.0,117.5,119.5,108.0,110.1,9.6,9.4,0.628,2.2,19.0,0.291,0.717,0.506,0.122,0.561,0.591,98.3,96.59,80.49,7979,0.542,1,3,3,3,6,2,4,2,20,3,13,18,7,11,2,5,8,29,3,2024-25
1610612751,Brooklyn Nets,82,26,56,0.317,3956.0,105.7,108.1,112.8,115.4,-7.1,-7.3,0.669,1.66,18.4,0.294,0.699,0.487,0.156,0.516,0.552,99.0,96.73,80.61,7970,0.452,1,25,25,25,14,28,23,26,9,25,21,16,23,25,27,27,26,28,27,2024-25
1610612766,Charlotte Hornets,82,19,63,0.232,3951.0,104.0,106.7,113.8,115.7,-9.9,-9.1,0.635,1.57,17.5,0.308,0.705,0.5,0.157,0.503,0.537,100.3,98.22,81.85,8079,0.45,1,28,28,28,18,29,24,27,16,28,26,8,17,16,28,30,30,23,29,2024-25
1610612741,Chicago Bulls,82,39,43,0.476,3951.0,111.9,113.2,112.5,114.8,-0.6,-1.6,0.673,1.98,19.9,0.26,0.722,0.496,0.141,0.553,0.585,105.3,103.61,86.34,8532,0.495,1,18,18,18,18,20,19,20,7,10,6,28,5,18,15,13,13,2,20,2024-25
1610612739,Cleveland Cavaliers,82,64,18,0.78,3951.0,119.1,121.0,109.0,111.8,10.1,9.2,0.631,2.13,19.6,0.296,0.7,0.505,0.131,0.578,0.607,102.4,100.31,83.59,8267,0.546,1,2,2,2,18,1,8,3,19,5,8,15,22,12,4,1,1,10,2,2024-25
1610612742,Dallas Mavericks,82,39,43,0.476,3946.0,112.1,113.7,113.0,115.0,-0.9,-1.3,0.601,1.8,18.2,0.271,0.694,0.488,0.14,0.549,0.583,101.7,100.15,83.46,8238,0.496,1,18,18,18,23,18,20,19,27,19,23,25,25,24,12,14,14,12,19,2024-25
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,117.2,118.9,113.1,115.1,4.1,3.8,0.683,2.17,21.1,0.311,0.709,0.52,0.14,0.573,0.604,102.3,100.67,83.89,8328,0.529,1,6,6,6,4,4,21,9,4,4,1,5,14,2,13,2,2,8,4,2024-25
1610612765,Detroit Pistons,82,44,38,0.537,3961.0,112.0,114.6,110.1,112.5,1.9,2.1,0.618,1.78,18.6,0.305,0.714,0.511,0.147,0.547,0.58,102.5,100.27,83.56,8268,0.509,1,14,14,14,9,14,10,12,21,20,19,10,11,5,21,16,16,11,14,2024-25
1610612744,Golden State Warriors,82,48,34,0.585,3946.0,112.0,114.2,108.9,111.0,3.1,3.2,0.714,2.07,20.1,0.314,0.716,0.509,0.141,0.536,0.568,101.3,99.37,82.81,8173,0.515,1,11,11,11,23,16,7,10,1,7,4,4,8,7,14,20,20,17,10,2024-25
1610612745,Houston Rockets,82,52,30,0.634,3956.0,111.4,114.9,108.0,110.3,3.4,4.6,0.549,1.68,16.4,0.363,0.715,0.533,0.14,0.523,0.553,101.6,99.03,82.53,8159,0.515,1,4,4,4,14,12,5,7,30,24,30,1,9,1,11,23,24,18,11,2024-25
1610612754,Indiana Pacers,82,50,32,0.61,3971.0,114.1,115.4,111.3,113.3,2.8,2.1,0.671,2.22,20.5,0.254,0.705,0.483,0.13,0.562,0.594,102.2,100.76,83.97,8341,0.521,1,6,6,6,4,9,14,13,8,2,2,29,18,28,3,4,5,7,9,2024-25
1610612746,LA Clippers,82,50,32,0.61,3961.0,112.4,114.3,107.9,109.4,4.5,4.9,0.605,1.69,18.4,0.282,0.734,0.512,0.151,0.554,0.589,99.7,98.24,81.87,8099,0.521,1,6,6,6,9,15,3,5,24,23,20,19,1,4,23,11,9,22,8,2024-25
1610612747,Los Angeles Lakers,82,50,32,0.61,3946.0,113.4,115.0,111.4,113.8,2.1,1.2,0.635,1.86,18.9,0.273,0.702,0.495,0.142,0.557,0.593,100.1,98.34,81.95,8084,0.511,1,6,6,6,23,11,17,14,14,16,14,23,21,21,16,8,7,20,13,2024-25
1610612763,Memphis Grizzlies,82,48,34,0.585,3941.0,114.4,117.2,110.0,112.6,4.4,4.7,0.635,1.81,19.1,0.33,0.702,0.518,0.151,0.554,0.588,106.2,103.69,86.4,8513,0.524,1,11,11,11,29,6,11,6,15,17,12,3,20,3,24,12,12,1,7,2024-25
1610612748,Miami Heat,82,37,45,0.451,3986.0,110.8,112.4,110.6,112.0,0.3,0.4,0.653,1.94,19.2,0.263,0.724,0.496,0.138,0.544,0.576,98.4,97.08,80.9,8066,0.505,1,20,20,20,1,21,9,16,10,12,11,27,4,20,9,19,18,27,15,2024-25
1610612749,Milwaukee Bucks,82,48,34,0.585,3951.0,113.6,115.1,110.9,112.7,2.7,2.4,0.607,1.91,18.7,0.235,0.725,0.491,0.133,0.568,0.598,101.4,99.92,83.26,8228,0.513,1,11,11,11,18,10,12,11,23,14,18,30,3,23,5,3,3,14,12,2024-25
1610612750,Minnesota Timberwolves,82,49,33,0.598,3966.0,113.6,115.7,108.6,110.8,5.0,5.0,0.637,1.81,18.7,0.3,0.709,0.507,0.146,0.554,0.588,99.8,97.95,81.62,8097,0.524,1,10,10,10,6,8,6,4,11,18,17,14,13,10,19,10,11,25,6,2024-25
1610612740,New Orleans Pelicans,82,21,61,0.256,3951.0,107.6,109.7,116.6,119.1,-9.0,-9.4,0.636,1.76,18.3,0.303,0.682,0.487,0.146,0.519,0.552,101.8,99.77,83.14,8212,0.455,1,27,27,27,18,25,29,29,13,21,22,11,29,26,18,26,27,15,26,2024-25
1610612752,New York Knicks,82,51,31,0.622,3976.0,115.0,117.3,111.8,113.3,3.2,4.0,0.634,2.07,19.6,0.305,0.71,0.508,0.134,0.556,0.589,99.3,97.64,81.37,8093,0.527,1,5,5,5,2,5,13,8,17,6,10,9,12,9,7,9,10,26,5,2024-25
1610612760,Oklahoma City Thunder,82,68,14,0.829,3941.0,117.3,119.2,104.7,106.6,12.6,12.7,0.602,2.29,18.9,0.281,0.704,0.496,0.116,0.56,0.593,102.6,100.9,84.09,8286,0.562,1,1,1,1,29,3,1,1,26,1,15,20,19,19,1,7,6,5,1,2024-25
1610612753,Orlando Magic,82,41,41,0.5,3946.0,106.5,108.9,106.8,109.1,-0.3,-0.2,0.603,1.62,17.1,0.302,0.72,0.501,0.147,0.51,0.55,98.6,96.51,80.43,7935,0.497,1,15,15,15,23,27,2,17,25,26,27,12,6,15,20,29,28,30,18,2024-25
1610612755,Philadelphia 76ers,82,24,58,0.293,3961.0,109.0,111.0,115.2,117.3,-6.1,-6.3,0.584,1.7,17.1,0.279,0.678,0.471,0.138,0.527,0.563,99.9,98.13,81.77,8098,0.459,1,26,26,26,9,23,26,25,29,22,28,21,30,30,8,22,22,24,25,2024-25
1610612756,Phoenix Suns,82,36,46,0.439,3966.0,113.7,114.7,116.2,117.7,-2.5,-3.0,0.673,1.97,20.0,0.264,0.709,0.493,0.142,0.561,0.595,99.4,98.31,81.93,8121,0.495,1,21,21,21,6,13,27,23,6,11,5,26,15,22,17,6,4,21,21,2024-25
1610612757,Portland Trail Blazers,82,36,46,0.439,3956.0,108.1,111.0,111.9,113.7,-3.8,-2.7,0.587,1.49,16.9,0.332,0.682,0.501,0.16,0.521,0.555,101.6,99.51,82.92,8192,0.473,1,21,21,21,14,22,16,21,28,29,29,2,28,14,29,25,23,16,24,2024-25
1610612758,Sacramento Kings,82,40,42,0.488,3976.0,113.8,115.9,113.5,115.3,0.3,0.6,0.615,1.99,18.8,0.294,0.728,0.51,0.133,0.548,0.582,100.6,98.91,82.42,8189,0.502,1,16,16,16,2,7,22,15,22,9,16,17,2,6,6,15,15,19,16,2024-25
1610612759,San Antonio Spurs,82,34,48,0.415,3946.0,111.7,113.5,114.1,116.3,-2.4,-2.8,0.685,2.06,20.1,0.278,0.69,0.485,0.138,0.544,0.575,101.9,100.08,83.4,8231,0.493,1,23,23,23,23,19,25,22,3,8,3,22,26,27,10,18,19,13,22,2024-25
1610612761,Toronto Raptors,82,30,52,0.366,3961.0,107.6,109.6,111.7,113.6,-4.1,-4.1,0.685,1.86,19.6,0.311,0.696,0.5,0.152,0.522,0.553,102.4,100.62,83.85,8297,0.477,1,24,24,24,9,26,15,24,2,15,9,6,24,17,25,24,25,9,23,2024-25
1610612762,Utah Jazz,82,17,65,0.207,3961.0,107.8,110.2,117.7,119.4,-9.9,-9.2,0.633,1.48,17.9,0.311,0.705,0.508,0.17,0.533,0.568,102.7,100.85,84.04,8322,0.45,1,30,30,30,9,24,30,28,18,30,24,7,16,8,30,21,21,6,28,2024-25
1610612764,Washington Wizards,82,18,64,0.22,3946.0,103.9,105.8,116.2,118.0,-12.3,-12.2,0.637,1.61,17.8,0.272,0.685,0.476,0.152,0.512,0.546,103.5,101.82,84.85,8371,0.437,1,29,29,29,23,30,28,30,12,27,25,24,27,29,26,28,29,4,30,2024-25
